0.98, -0.88, 0.12, 0.4, -0.88, 0.12, 0, 0
0.98, -0.88, 0.12, 0.4, -0.88, 0.36, 1, 1
0.98, -0.88, 0.12, 0.4, -0.88, 0.6, 2, 1
0.98, -0.88, 0.12, 0.4, -0.88, 0.84, 3, 1
0.98, -0.88, 0.12, 0.4, -0.88, 1.08, 4, 1
0.98, -0.88, 0.12, 0.4, -0.88, 1.32, 5, 1
0.98, -0.88, 0.12, 0.4, -0.64, 0.12, 6, 1
0.98, -0.88, 0.12, 0.4, -0.64, 0.36, 7, 1
0.98, -0.88, 0.12, 0.4, -0.64, 0.6, 8, 1
0.98, -0.88, 0.12, 0.4, -0.64, 0.84, 9, 1
0.98, -0.88, 0.12, 0.4, -0.64, 1.08, 10, 1
0.98, -0.88, 0.12, 0.4, -0.64, 1.32, 11, 1
0.98, -0.88, 0.12, 0.4, -0.4, 0.12, 12, 1
0.98, -0.88, 0.12, 0.4, -0.4, 0.36, 13, 1
0.98, -0.88, 0.12, 0.4, -0.4, 0.6, 14, 1
0.98, -0.88, 0.12, 0.4, -0.4, 0.84, 15, 1
0.98, -0.88, 0.12, 0.4, -0.4, 1.08, 16, 1
0.98, -0.88, 0.12, 0.4, -0.4, 1.32, 17, 1
0.98, -0.88, 0.12, 0.4, -0.16, 0.12, 18, 1
0.98, -0.88, 0.12, 0.4, -0.16, 0.36, 19, 1
0.98, -0.88, 0.12, 0.4, -0.16, 0.6, 20, 1
0.98, -0.88, 0.12, 0.4, -0.16, 0.84, 21, 1
0.98, -0.88, 0.12, 0.4, -0.16, 1.08, 22, 1
0.98, -0.88, 0.12, 0.4, -0.16, 1.32, 23, 1
0.98, -0.88, 0.12, 0.4, 0.08, 0.12, 24, 1
0.98, -0.88, 0.12, 0.4, 0.08, 0.36, 25, 1
0.98, -0.88, 0.12, 0.4, 0.08, 0.6, 26, 1
0.98, -0.88, 0.12, 0.4, 0.08, 0.84, 27, 1
0.98, -0.88, 0.12, 0.4, 0.08, 1.08, 28, 1
0.98, -0.88, 0.12, 0.4, 0.08, 1.32, 29, 1
